run_id,axis,dir,t,gx,gy,gz,idx_ss,theta_ref_x,theta_ref_y,theta_ref_z
4,x,-1,0.29,-0.6136515767228878,-0.003551228282101047,0.0028848253312605326,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.295,-0.6241098757603131,-0.00571817535787568,0.0031258254236606236,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.3,-0.6365445614914595,-0.008241173996935063,0.0015816267940165917,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.305,-0.6473980173325476,-0.004368608761339967,0.002980881025959646,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.31,-0.6572352920506186,-0.0018727554791106798,0.0014497358532111787,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.315,-0.6705852550376442,-0.004274444684862365,0.001396117239155375,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.32,-0.680236155235073,-0.005058970835198441,0.0011018831741395816,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.325,-0.6904884129038922,-0.002489706784258561,0.0020685751079458485,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.33,-0.700718433491041,-0.002363339813928005,0.0015749757699309703,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.335,-0.7126094876191585,-0.0064358276056905835,0.001780186164879702,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.34,-0.7238373683259576,-0.006199015415671983,0.0014169815507084436,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.345,-0.7312416738599252,-0.0027278256991048935,0.0025301573347927516,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.35,-0.7433379842627286,-0.005313719102417428,0.0021999216435375064,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.355,-0.7519283076863081,-0.00429595561597356,0.001232708794741799,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.36,-0.7649891982862722,-0.004846096547092206,0.0023127262278695936,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.365,-0.776449741649531,-0.0038828596434662558,0.0023022504334804465,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.37,-0.7858538106258793,-0.005951043441698635,0.001481034086445341,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.375,-0.7976321557472826,-0.004512485799236906,0.0008803647466536608,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.38,-0.8062413229635759,-0.004126235851298385,-0.000198133415544998,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.385,-0.8200623269349757,-0.0026800066113946593,0.001351920227929903,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.39,-0.8296677732670357,-0.0027654974134101217,0.001351513098915483,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.395,-0.8413674872753584,-0.005902939174892916,0.002176627374560344,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.4,-0.8482313129332272,-0.0031276383432063464,0.0010344675806477721,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.405,-0.8616720618576147,-0.004213951780603895,-0.0007992380618101441,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.41,-0.872105170574932,-0.003442878833609532,0.0033411410932973028,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.415,-0.8815577849642948,-0.0015375003185430698,0.003207730914592152,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.42,-0.891926367911884,-0.004181499834277689,0.001706614526978624,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.425,-0.9063375388175278,-0.004014481369116191,0.0019182309655161687,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.43,-0.9154067002303968,-0.006334047933773077,0.00300471902195099,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.435,-0.9253127161662978,-0.0017456911157205995,0.00204820896302848,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.44,-0.9348912014523976,-0.0025050092472986684,0.00045263575164400415,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.445,-0.9478774314372861,-0.004711850460061942,0.00010518778734415046,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.45,-0.9558818565038604,-0.004031731502211804,0.0016418225978359537,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.455,-0.9703305688883618,-0.002923679208006847,0.0006541468375751021,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.46,-0.9779535009669872,-0.005008060327600597,0.002537803994716487,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.465,-0.9890709680360702,-0.004679238496237772,0.002600533923125122,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.47,-0.9995547717774511,-0.003320575888168329,-8.388822789556901e-05,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.475,-1.0107065318501705,-0.003892434414839627,0.0010315560941208965,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.48,-1.0223114044234591,-0.00400580581893812,-6.7312815581730984e-06,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.485,-1.0349517659922973,-0.006352812484870934,0.0012429130602903068,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.49,-1.0467752418288911,-0.002904500154182822,0.001438600749083127,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.495,-1.0549632717176876,-0.002462861896413591,0.0005639207923430107,0,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.5,-1.0540977198611785,-0.006641440736753945,-0.001616004282207744,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.505,-1.0548823931691578,-0.00330800167048873,0.0018952871149784825,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.51,-1.0548127138119168,-0.0035548055921623195,0.0017148632419623146,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.515,-1.054753311574679,-0.003077838537522016,-0.00039169123596196763,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.52,-1.05658771740118,-0.004647409807589075,0.0017022255635324134,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.525,-1.0554532539106798,-0.002988869468501993,-0.00027967303032591043,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.53,-1.0552990169091228,-0.0035611436612271036,0.00011583775180530435,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.535,-1.0551975483435756,-0.007551778579084263,0.0017731708521197065,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.54,-1.0547423187990452,-0.005223458434254035,0.002865865511416275,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.545,-1.0555469603618994,-0.004621754129895081,-0.00020796400437141874,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.55,-1.053275475084785,-0.0018926928567111153,0.002317282599360714,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.555,-1.0530107671199171,-0.00473623408255599,0.002689671581503652,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.56,-1.0548347260856175,-0.00605969196705332,0.00038086807119838966,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.565,-1.0542088566296013,-0.004802755340826171,0.0010115871943577293,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.57,-1.053956092148576,-0.0033251412943111932,0.001570646162306337,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.575,-1.0548160581276873,-0.004918196446171164,-0.0007671890412165978,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.58,-1.054705605146839,-0.004652122469008698,0.0007197401499973462,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.585,-1.057084706719437,-0.006025809548208908,0.0014109777373761735,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.59,-1.0565625777634648,-0.004166049044562621,-6.387536284936462e-05,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.595,-1.0556731935238368,-0.0037805696971255232,0.0008814162899422215,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.6,-1.053944465323852,-0.0054428073354836366,-0.0001229024827468291,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.605,-1.053252123386288,-0.004214485088757476,0.0012524783283444452,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.61,-1.0551965444576576,-0.0032626574149580093,-0.0018876251891386166,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.615,-1.0532183174691845,-0.004537402749086968,-0.0005238124388755113,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.62,-1.0558749957354878,-0.004269023224258409,0.0007285650474716807,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.625,-1.0544305677850392,-0.005569713432262662,0.001808288309956005,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.63,-1.055229129280231,-0.004704039384948802,0.0006011047149426236,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.635,-1.0538046021837777,-0.003947460972085509,0.00025342195973582346,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.64,-1.0549884923605386,-0.00219318160202887,0.0020109086949112185,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.645,-1.0541609929287934,-0.0036919471061122124,0.0033949673674077007,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.65,-1.0540437825401394,-0.003647145274739994,0.0006277082111957598,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.655,-1.054171831348185,-0.008163354599886152,0.0019804871163099876,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.66,-1.056126122905349,-0.004905310312329874,-0.0006902007743716755,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.665,-1.0554836973722623,-0.004376455580077352,0.001828286304440859,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.67,-1.0530531223557111,-0.001182453435085047,0.0009624614423401254,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.675,-1.0548628762510528,-0.0028086049855110965,-8.955820891790609e-05,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.68,-1.055759020147019,-0.004414098208756735,0.0008127744267542924,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.685,-1.0570802264202963,-0.0024062707403190837,0.001114081862941345,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.69,-1.0536421629129942,-0.006098680608808986,0.00011842495051022977,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.695,-1.0554589322539805,-0.00418384028666747,0.0008130811230300997,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.7,-1.0535564963649025,-0.0037617369250364384,3.449409436897101e-05,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.705,-1.051974743540997,-0.0042717967536884454,-0.0001475029285248541,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.71,-1.0568621820351245,-0.0037734263245493664,0.0016098441197844931,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.715,-1.0559679643964348,-0.0030250134323332794,0.0009420051872693597,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.72,-1.0567280428507086,-0.003024039736043849,0.0005584447875189256,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.725,-1.0559513314548723,-0.002560338207282681,0.001881651708563414,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.73,-1.0559773491533049,-0.0034891644063275483,0.0010736013172889588,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.735,-1.0546815040838329,-0.004621918655666518,0.0006867353688808243,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.74,-1.0534737959888734,-0.003327188692930756,-0.0012706546261551355,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.745,-1.0571721518330182,-0.006499958034096125,-0.000644034106401071,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.75,-1.0555062055332527,-0.004533783534209899,0.0007778838146449595,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.755,-1.054640606048774,-0.003968048497777859,0.0021079932634834072,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.76,-1.0566120358651014,-0.003432460956957593,0.0012120093036995943,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.765,-1.0561152212362162,-0.0031527016291211024,0.001259828812349965,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.77,-1.054651903084755,-0.007284771935851361,0.0019101629525749928,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.775,-1.0543279757231725,-0.003334990401527498,-0.002879795277156337,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.78,-1.0552378204754602,-0.005907165171239073,0.0022727641314998553,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.785,-1.0559260250751596,-0.001829027147047935,0.0018981343486170175,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.79,-1.0543343803154301,-0.002310454802134856,-0.00018885906232025485,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.795,-1.0555183184722308,-0.00260869330398092,-0.0001837946572121891,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.8,-1.0561909798925546,-0.004349814624203439,-0.00012035443965487829,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.805,-1.0523615373907065,-0.002814497671008984,0.00021641656720545392,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.81,-1.0558016401608896,-0.003425869711314507,0.002156298845500225,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.815,-1.054250908531292,-0.005231440169235822,-0.0007303732466665135,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.82,-1.0550537079638074,-0.0034578020979312155,0.0003324668448423465,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.825,-1.0533907446054898,-0.003161958057218325,0.0011110844178795574,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.83,-1.053991062074503,-0.005844807761596382,0.0003019468807296962,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.835,-1.0558482965965712,-0.003361857863157698,-0.0002775116986324011,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.84,-1.0545016752258478,-0.004130316101577901,0.0015099912693344849,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.845,-1.0560360045676978,-0.0032675343013671854,-0.0003264245187154522,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.85,-1.0557571839158535,-0.0040996346069270655,0.00216376291551577,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.855,-1.055609921932502,-0.00638892932629169,-0.00018980188673144768,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.86,-1.0550621943147602,-0.0012833357929298507,0.0012771639617459338,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.865,-1.0555039014129524,-0.004097778591116799,0.0025780653526181517,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.87,-1.0548884512041679,-0.004219725390246423,0.0004040184103101826,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.875,-1.0537647208515908,-0.004635557694892274,0.001809515261377254,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.88,-1.0533246751086753,-0.003041114182902951,0.0006033724345612295,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.885,-1.0562781624576554,-0.004213563727080817,0.00011457009263206894,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.89,-1.05553482328133,-0.004235115250690881,0.0013771590676259395,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.895,-1.0553473722559952,-0.005824737246511641,-0.00020462119314192898,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.9,-1.052571585157585,-0.003131763643837777,-0.00020350751369161736,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.905,-1.0530531948626365,-0.0042359431439136135,0.0033558284240276554,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.91,-1.0542855373496387,-0.003108273468773213,0.001771017284591224,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.915,-1.0528168269547995,-0.004514608429247789,0.0023895079565331855,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.92,-1.0553485510690384,-0.004406024222119414,0.0008598129938385453,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.925,-1.0534954834561108,-0.004362297053944612,0.0026657934879128985,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.93,-1.0530082594577,-0.0038445645650245085,-0.00021265803019406286,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.935,-1.0533986576838004,-0.006833881058936644,0.0016654236278813414,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.94,-1.055588583657919,-0.0021412307471089173,-0.0006743952188163482,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.945,-1.0553946333618993,-0.0032865982198417806,0.0015117733311483732,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.95,-1.0553513188535564,-0.0043649749322457665,0.0018978998875705353,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.955,-1.0533918452511521,-0.0043924657951694415,0.0001821549555619884,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.96,-1.0562428234294814,-0.0035449087346446713,0.001743891939384038,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.965,-1.0544183725945666,-0.005194994758195288,0.0028151718631357096,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.97,-1.0571240845183045,-0.0026704829775249963,0.0010883830457061026,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.975,-1.054037585443064,-0.005001561384811194,0.0006823420928608122,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.98,-1.0542479793524604,-0.004020147523335813,-0.0011231390212316414,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.985,-1.052544998595874,-0.0029897234442081448,0.0008880522162188067,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.99,-1.0544810912495028,-0.0015427667612454422,3.299836104786794e-05,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,0.995,-1.0557618792272154,-0.0027098921644633503,0.0013589592351805607,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.0,-1.0558118621309929,-0.002375844155152182,0.0011744537153856554,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.005,-1.0556775495363757,-0.00321354657207953,0.0012247625941226282,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.01,-1.0547056536518848,-0.0033619648702697103,0.0015388096985299877,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.015,-1.0535029698889853,-0.003749786483241396,0.0005523231473912923,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.02,-1.0543131268128976,-0.0022327689431584684,0.001542925565794396,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.025,-1.0549920730722158,-0.0038220861756083093,0.0026822257280514584,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.03,-1.0537008493027078,-0.0036874633444127208,0.0021044162151388174,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.035,-1.0552517082919306,-0.003439531901569993,0.0029131838545871473,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.04,-1.053815740776298,-0.0016308094945516266,0.0007578645002229844,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.045,-1.0551714438523279,-0.0022756951967155097,-0.0011611484894922088,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.05,-1.0543837717528932,-0.0024567731077389044,0.001468763130384749,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.055,-1.057123000300465,-0.005784393084697309,0.0007241766317485595,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.06,-1.0540301611446674,-0.0031802178766881773,0.0008432197312720123,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.065,-1.053723712013739,-0.00328834685567531,0.0007085283432375123,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.07,-1.0539548797052156,-0.0048064541721397624,0.0015505030693477567,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.075,-1.0556162832092963,-0.0032175750233756142,0.001359140965841402,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.08,-1.0549586486178038,-0.0030110697176999298,0.0025469681043989918,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.085,-1.0558240173873052,-0.0025641229913657584,0.0020451427817725193,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.09,-1.0548487116384313,-0.002778737733659477,0.0005699701226733505,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.095,-1.053092556441311,-0.0077345317042826186,0.002439378080316882,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.1,-1.055934733795463,-0.003774042070205483,-4.534536603648673e-05,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.105,-1.0528041877557022,-0.004220681972238513,0.000253685208329337,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.11,-1.0532557856319402,-0.0028750079793554845,0.00048300177881527187,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.115,-1.055789427058235,-0.005476742433233072,0.002252576102953058,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.12,-1.0540972843488545,-0.0036572249905915313,0.0013914529208398688,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.125,-1.0569383852853655,-0.004354336298112712,0.0005222344377638974,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.13,-1.053422336484965,-0.005956726964828941,0.002009014012076765,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.135,-1.0524466925890572,-0.0063067271801612815,0.0008683186454967776,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.14,-1.0540007900407202,-0.0026777180707788627,-0.0015309847051755256,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.145,-1.0541948594911053,-0.004206239485669965,0.0005383962157272742,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.15,-1.0521171354098762,-0.004201783769958484,0.0013448412358058053,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.155,-1.0547443978825208,-0.0035622814722825694,0.0014579009845133262,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.16,-1.0535279925225922,-0.0049877596336231345,0.0010178890084221487,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.165,-1.0543744451458619,-0.006207256944973737,-0.00019902887463676294,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.17,-1.0535308917586406,-0.0045462821194461565,0.003723202894714356,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.175,-1.053444315637837,-0.0032674126283534018,0.002511436654557875,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.18,-1.0536727320782069,-0.0036420778177729996,-0.0007055821876921183,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.185,-1.053801595063237,-0.0019446008620038297,0.00019784178157998067,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.19,-1.056791230237186,-0.0053970021722528246,0.0027849365214976125,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.195,-1.0545037607985537,-0.0018563247410763443,0.000870949167667865,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.2,-1.0551958271488622,-0.0009115676318666244,0.00044122023163337495,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.205,-1.0548988829833255,-0.003255152515068077,0.0005308900466523081,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.21,-1.0536661946230519,-0.0032756908443560546,0.001384079306720352,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.215,-1.0553399724270431,-0.006227359448472133,-6.540658329089633e-05,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.22,-1.0554928037616904,-0.0034903156251675066,-4.6591395405196556e-05,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.225,-1.056358359072543,-0.005505232602491831,0.0012763779648374933,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.23,-1.0537750981129248,-0.004609295118705822,0.0004099212224819824,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.235,-1.0538632282208553,-0.0036683172383134735,0.0021546792928159946,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.24,-1.0547891918958605,-0.0050640133757049,0.0020450521819044085,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.245,-1.0549735536790048,-0.005004252036860079,0.001832096754535564,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.25,-1.0528609029130336,-0.0036434556300121244,-0.0002547127313012145,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.255,-1.0527582611180997,-0.0033725913318216243,0.001091710862857134,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.26,-1.0550847664304723,-0.0023182426523059704,-0.00036931227969092656,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.265,-1.056044472871211,-0.0012476898620458615,-9.866596456209876e-05,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.27,-1.0534483806357502,-0.001970189175210066,0.00108118006618135,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.275,-1.0556572213808983,-0.003018311056000709,0.0023809523307794346,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.28,-1.0541890190693302,-0.004945035141855295,0.0011866745043604325,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.285,-1.056261551065583,-0.005263130936497387,0.0005654941437976472,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.29,-1.0545261716848149,-0.005582843915316889,0.0011247095457435476,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.295,-1.0539740099687946,-0.0042006142186812,-0.001524019692674144,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.3,-1.054474653791818,-0.0013591958424478646,0.0013534954854176936,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.305,-1.054581251584321,-0.004421429727777936,0.0014848295583359751,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.31,-1.0543498693305193,-0.002909763237362269,-0.0003559686333678815,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.315,-1.0544543970517486,-0.004545673957080497,0.0012587542236590326,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.32,-1.0569346882782626,-0.004449823464013876,0.0014466958754676192,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.325,-1.0537555301350732,-0.003942685239866624,-0.0015264485562175192,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.33,-1.0538303915294698,-0.0016822027140181548,-7.26620968771783e-05,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.335,-1.055111048076089,-0.0027708432574185945,0.0017665722352407226,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.34,-1.0532835580629627,-0.00247951262625811,-0.0008354326448500253,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.345,-1.0551752587483352,-0.003022986579542329,0.0007552162379272924,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.35,-1.0541609299677992,-0.004082592244451729,0.0003705691827032545,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.355,-1.054890247531923,-0.0054705565495312075,5.419175582909168e-05,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.36,-1.0546803237013975,-0.003968249705500695,0.001474317032448404,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.365,-1.0549422025437176,-0.0015539203936369432,0.002202917633848053,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.37,-1.0552028364845483,-0.0036230637585208288,0.0021841261289231194,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.375,-1.0553688455760524,-0.004946834533768534,0.002279285903740106,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.38,-1.0537703450321325,-0.002396673322224094,0.0011969745635316063,1,-2.3100000000000005,-0.0,-0.0
4,x,-1,1.385,-1.0549058674732843,-0.0057786421419010366,0.001000539457190637,1,-2.3100000000000005,-0.0,-0.0
